DATE				SiteID	Lon	Lat		SiteID	Lon	Lat		SiteID	Lon	Lat		SiteID	Lon	Lat		SiteID	Lon	Lat		SiteID	Lon	Lat		SiteID	Lon	Lat		SiteID	Lon	Lat		SiteID	Lon	Lat		SiteID	Lon	Lat		SiteID	Lon	Lat		SiteID	Lon	Lat		SiteID	Lon	Lat		SiteID	Lon	Lat		SiteID	Lon	Lat		SiteID	Lon	Lat		SiteID	Lon	Lat
DD-HH				BACK	-94.21	57.71		FSIM	-121.23	61.76		FSMI	-111.95	60.02		GILL	-94.64	56.38		GULL	-108.26	50.06		MCMU	-111.21	56.66		PINA	-96.04	50.2		RANK	-92.11	62.82		THRF	-96.36	48.03		WGRY	-120.03	51.88		BLC	-96.01	64.32		IQA	-68.52	63.75		MEA	-113.35	54.62		OTT	-75.55	45.4		RES	-94.89	74.69		STJ	-52.68	47.6		VIC	-123.42	48.52

				max(dB/dt)			max(dB/dt)			max(dB/dt)			max(dB/dt)			max(dB/dt)			max(dB/dt)			max(dB/dt)			max(dB/dt)			max(dB/dt)			max(dB/dt)			max(dB/dt)			max(dB/dt)			max(dB/dt)			max(dB/dt)			max(dB/dt)			max(dB/dt)			max(dB/dt)
23-17				23.61				25.85				22.69				25.47				20.32				21.2				9.35				40.39				157.98				22.32				51.63				56.34								14.28				86.28				10.84				20.48
23-18				24.86				24.93				21.26				26.48				26.49				20.72				15.37				28.83				141.37				26.87				34.77				60.38								12.99				126.26				13.41				24.35
23-19				18.52				36.82				33.27				58.08				30.29				24.1				23.53				67.64				136.47				22.2				70.25				199.13								22.98				164.76				20.81				18.52
23-20				15.13				45.84				37.65				67.95				22.33				26.22				19.88				82.31				149.64				16.43				87.94				265.53								19.61				136.95				18.85				15.13
23-21				35.22				28.82				26.26				41.69				29.84				22.16				24.93				44.35				147.02				26.2				61.65				57.1								13.82				154.53				11.45				16.9
23-22				22.89				15.05				11.71				26.79				16.21				10.78				17.66				35.52				127.92				10.82				32.81				48.21								10.51				55.11				5.96				10.31
23-23				29.56				28.55				23.46				34.1				16.01				18.66				14.2				49.05				125.4				13.49				49.47				49.69								8.97				48.41				6.19				11.02
23-24				27.21				22.15				21.52				30.48				15.58				16.57				12.91				28.48				126.22				12.64				33.49				35.76								7.71				67.89				5.94				12.87
24-01				28.05				15.27				15.27				15.45				9.42				8.23				7.2				17.05				107.68				6.09				16.81				26.67								5.01				24.82				2.93				6.01
24-02				15.37				18.74				18.74				15.76				16.54				8.6				5.61				19.42				118.94				7.04				18.9				36.21								3.77				21.29				3.02				3.86
24-03				5.44				15.21				10.69				10.91				20.62				6.73				4.78				18.74				122.32				6.81				17.79				32.59								3.41				27.13				4.4				5.44
24-04				4.7				22.65				20.22				38.02				11.5				13.27				13.17				41.99				109.78				9.33				29.55				288.61								11.09				31.9				7.67				4.7
24-05				36.76				13.84				15.3				28.07				10.0				10.79				13.07				165.62				122.14				7.49				54.99				172.48								8.37				26.03				9.17				4.45
24-06				164.92				88.0				182.78				87.63				20.5				42.59				27.43				217.68				134.87				16.13				106.25				149.91								11.54				21.31				9.98				7.92
24-07				256.79				158.17				158.17				223.84				26.72				88.95				36.28				238.87				123.43				33.84				365.01				121.94								23.26				35.96				15.81				21.69
24-08				42.56				36.51				36.51				37.23				7.43				15.13				6.99				117.4				112.28				7.31				151.78				47.09								9.68				20.82				11.37				5.32
24-09				18.56				73.49				34.59				13.98				5.09				8.79				5.17				68.37				121.68				6.41				62.33				30.03								4.36				29.26				7.62				4.86
24-10				86.79				301.71				206.87				68.25				29.18				81.86				26.64				72.5				124.18				39.84				62.68				74.53								13.54				43.66				17.24				28.05
24-11				94.17				338.61				230.63				82.02				38.0				96.37				30.29				79.9				118.05				47.66				51.85				57.6								23.94				38.76				6.9				33.82
24-12				22.91				62.23				46.98				34.61				9.11				15.89				9.4				78.47				121.46				9.63				77.5				25.95								10.46				38.53				8.24				7.95
24-13				66.4				104.63				104.63				53.25				21.73				45.41				20.35				173.96				119.0				26.02				227.21				85.11								30.59				128.95				27.91				19.21
24-14				70.55				298.64				201.68				61.17				32.65				72.61				42.38				185.28				135.45				37.77				160.76				71.63								42.94				102.35				31.05				24.45
24-15				59.11				257.35				159.08				54.96				27.04				59.61				13.08				197.84				126.11				46.4				282.35				104.39								22.21				93.6				24.64				39.55
24-16				32.67				221.88				52.83				31.36				14.08				22.47				13.27				119.2				154.7				12.73				162.09				141.89								24.16				136.12				15.76				11.0
24-17				32.07				41.61				41.97				35.26				27.03				31.05				17.16				47.34				176.71				28.71				72.45				75.72								15.79				147.01				8.83				19.86
24-18				24.62				3364.5				23.57				28.06				22.18				22.95				24.03				38.89				171.46				31.75				43.04				94.65								8.96				280.8				9.96				33.41
24-19				26.43				38.68				25.84				28.46				16.05				22.06				16.8				59.13				148.29				28.31				55.78				95.39								9.64				177.9				11.44				26.43
24-20				12.24				23.37				22.09				39.17				10.58				18.71				18.71				60.01				183.72				11.41				65.86				75.97								10.02				122.71				9.16				12.24
24-21				24.92				16.34				13.4				19.54				16.09				13.07				13.07				34.85				136.94				15.75				35.53				40.35								13.45				63.26				8.72				16.06
24-22				25.92				21.7				20.43				32.02				16.42				17.73				17.35				42.4				146.67				21.71				47.49				68.42								9.96				67.98				8.24				17.73
24-23				19.65				18.81				16.61				21.78				14.44				16.3				8.43				35.31				131.36				17.64				37.15				47.28								4.5				45.48				3.6				17.69
24-24				20.14				14.47				11.81				13.49				8.05				10.85				6.67				19.25				153.44				10.44				20.76				29.68								3.68				52.08				3.52				10.02
25-01				18.48				18.95				14.83				17.25				7.58				9.98				12.47				27.79				144.93				7.33				31.39				31.39								6.37				43.26				4.29				6.05
25-02				18.13				18.62				17.06				18.62				8.26				12.1				6.73				23.05				138.38				11.79				25.61				25.61								4.91				37.5				3.38				7.4
25-03				25.47				37.95				28.27				29.74				13.61				21.14				13.09				26.44				123.26				17.87				27.56				20.48								8.99				53.03				8.78				12.45
25-04				20.8				38.18				28.63				27.99				14.28				20.16				13.38				20.46				126.5				16.84				25.53				20.32								9.54				44.17				9.46				11.24
25-05				40.65				28.87				26.44				31.58				11.18				16.03				11.81				31.14				131.04				12.81				27.38				126.94								14.02				30.78				12.65				10.13
25-06				48.26				27.03				26.66				32.23				7.71				12.29				12.9				37.66				135.67				7.94				19.87				19.87								4.81				19.44				6.07				6.07
25-07				11.66				13.72				11.14				10.47				5.38				6.15				4.03				15.28				105.46				7.53				13.99				13.99								5.47				14.76				4.4				5.4
25-08				15.85				25.54				15.0				15.61				8.99				9.67				6.6				18.72				102.77				9.86				22.08				41.74								7.42				24.79				7.34				6.81
25-09				89.66				43.35				48.77				72.67				24.08				25.58				23.03				81.85				116.94				25.43				65.63				165.76								22.33				88.13				25.77				21.89
25-10				42.63				27.94				27.94				37.78				12.18				15.6				11.52				45.54				129.18				13.9				32.58				65.31								8.92				43.08				17.95				8.86
25-11				44.6				35.04				35.04				33.81				15.4				23.57				13.48				55.85				112.01				14.4				48.01				48.01								20.63				37.47				26.93				11.11
25-12				98.73				92.98				82.16				81.04				27.0				39.95				23.11				169.33				111.86				28.29				155.73				141.7								43.38				140.64				43.64				22.79
25-13				100.36				103.19				112.61				87.67				31.5				55.72				29.7				142.34				122.16				41.79				167.57				167.57								40.4				103.29				25.97				29.45
25-14				57.53				71.19				55.26				53.44				35.43				38.31				39.56				79.65				130.57				24.9				103.0				103.0								40.19				110.25				30.4				18.4
25-15				33.17				38.67				30.25				29.0				28.46				25.1				24.92				27.96				132.67				22.77				46.11				43.28								24.18				156.11				24.83				23.2
25-16				40.9				40.4				34.45				41.48				36.73				32.47				36.37				37.42				163.9				28.33				43.68				43.68								26.47				170.73				16.6				24.95
25-17				43.11				66.79				50.61				38.74				37.98				42.21				19.71				46.41				168.77				38.33				56.42				56.42								19.94				209.71				16.92				32.36
25-18				42.49				58.36				47.18				40.92				18.0				30.57				18.32				79.69				186.55				30.3				91.25				91.25								21.04				216.68				29.47				25.97
25-19				35.05				53.48				46.04				57.41				34.39				39.23				36.77				111.87				200.49				37.09				157.64				157.64								18.66				98.42				17.67				35.05
25-20				29.1				73.61				73.61				90.14				30.64				50.7				23.1				210.23				165.01				34.27				232.84				232.84								14.74				92.55				18.35				29.1
25-21				359.53				153.81				153.81				398.11				46.57				106.11				76.46				285.04				155.2				43.68				253.46				253.46								49.06				113.33				43.87				28.69
25-22				289.79				152.22				171.36				325.16				76.91				203.59				116.62				264.16				186.11				60.05				203.38				203.38								75.99				129.26				77.01				38.66
25-23				242.78				167.02				208.56				225.8				48.34				118.6				58.64				188.33				170.39				49.22				125.38				125.38								36.29				116.7				39.96				33.42
25-24				355.9				235.75				235.75				371.19				61.24				210.51				139.56				133.19				178.71				48.39				109.37				109.37								54.62				74.65				56.84				30.99
26-01				368.45				248.55				267.93				492.24				125.26				284.02				216.01				212.54				248.45				67.78				151.38				151.38								71.47				79.01				50.24				32.51
26-02				591.56				230.17				217.57				548.26				256.79				468.19				237.3				198.74				276.03				191.03				170.89				170.89								44.44				70.9				41.8				60.79
26-03				1198.88				320.03				467.41				1282.04				268.17				658.25				472.31				198.42				350.53				380.11				129.58				129.58								90.69				76.34				73.87				133.27
26-04				649.05				370.94				623.61				769.33				408.87				865.41				377.5				166.33				326.0				522.57				145.61				145.61								138.11				89.47				124.92				145.73
26-05				652.75				498.84				520.96				733.46				489.17				763.68				516.18				267.28				395.07				542.91				142.08				553.32								184.76				119.4				100.58				145.02
26-06				602.71				694.99				816.04				621.15				632.87				551.12				702.8				1092.88				696.21				741.46				492.78				602.71								263.08				114.87				159.3				325.75
26-07				500.3				418.36				695.61				401.13				366.1				417.08				468.28				396.77				469.05				462.16				275.2				275.2								219.61				134.0				364.66				294.19
26-08				742.79				1692.75				641.74				794.31				1227.16				1454.21				594.49				355.96				668.4				1479.01				332.77				280.8								304.65				224.06				247.46				641.69
26-09				432.11				1267.26				1145.52				559.1				994.0				1681.41				1041.81				220.26				1003.6				1387.04				211.08				138.75								259.84				158.49				138.94				463.33
26-10				705.86				466.09				466.09				684.21				512.96				414.21				939.57				281.36				581.16				629.11				200.97				200.97								225.67				101.73				95.8				255.56
26-11				324.96				542.84				542.84				436.54				415.37				428.5				590.46				195.54				387.28				556.18				134.58				134.58								124.19				121.47				82.88				148.47
26-12				697.6				997.46				904.53				751.45				473.05				818.65				473.01				598.91				339.01				519.55				495.77				816.25								87.95				157.22				85.14				232.54
26-13				604.36				879.05				908.24				655.8				355.66				745.14				395.8				379.33				329.22				376.77				335.21				335.21								74.78				125.53				65.91				169.05
26-14				593.37				502.69				972.56				649.1				174.76				834.86				141.81				639.91				173.11				198.35				598.65				598.65								61.68				187.12				52.88				96.65
26-15				198.47				337.22				342.35				228.67				67.52				172.23				68.21				291.12				137.99				84.12				286.07				286.07								44.39				220.88				33.63				29.87
26-16				205.43				483.72				352.5				214.96				96.98				167.25				99.8				515.53				186.83				98.12				605.94				225.04								84.03				239.97				48.43				67.28
26-17				298.15				1168.35				817.94				297.07				107.58				318.31				112.21				509.22				167.73				156.72				576.63				576.63								68.11				283.71				57.85				73.65
26-18				209.71				496.54				335.31				189.66				85.49				188.68				76.36				534.74				144.67				100.7				552.24				265.17								56.43				298.47				41.04				49.73
26-19				29.13				196.35				174.77				160.44				55.32				140.19				61.44				179.77				152.18				52.53				245.78				153.62								35.07				405.0				35.31				29.13
26-20				38.53				165.43				165.43				175.28				47.02				90.03				60.64				336.54				157.2				50.41				418.8				551.14								42.85				284.5				59.22				38.53
26-21				178.75				175.67				175.67				156.48				55.47				111.72				53.99				356.21				148.25				68.38				359.89				359.89								37.99				199.7				40.51				45.12
26-22				130.11				142.53				121.08				156.82				43.0				75.87				47.86				173.4				172.97				39.63				159.18				159.18								26.67				208.03				22.4				32.44
26-23				82.62				88.12				91.22				61.86				26.34				60.84				28.13				85.11				153.49				26.49				91.24				57.72								11.85				130.74				11.0				16.78
26-24				37.7				52.75				46.67				39.78				13.6				27.17				15.73				47.93				143.44				16.85				44.79				44.79								8.69				65.74				7.61				9.92
27-01				9.31				46.24				47.22				36.75				15.0				29.58				16.84				43.8				143.07				16.73				41.66				41.66								7.17				52.75				5.38				9.31
27-02				12.84				64.55				44.03				50.68				17.9				39.87				19.32				48.74				129.09				19.65				47.6				51.77								13.3				64.14				12.58				12.84
27-03				8.17				60.44				43.48				34.36				15.65				37.17				17.12				41.31				116.1				16.15				40.47				40.47								8.43				53.73				6.7				8.17
27-04				14.56				70.0				59.83				133.07				22.09				41.09				27.79				66.7				127.47				27.51				50.14				50.14								10.25				63.25				9.88				14.56
27-05				27.72				151.24				208.7				388.21				56.53				116.39				68.58				580.97				164.57				55.46				535.51				535.51								41.07				35.95				28.77				27.72
27-06				32.89				235.28				305.95				425.88				42.52				183.23				76.79				246.44				148.17				43.36				301.16				301.16								33.9				41.16				29.03				32.89
27-07				38.96				349.11				349.11				411.94				64.19				243.03				101.74				396.19				156.81				56.26				492.73				492.73								28.57				71.47				25.31				38.96
27-08				34.74				447.62				447.62				420.76				75.84				271.48				103.32				277.95				158.64				79.85				348.41				133.68								39.17				52.75				40.87				34.74
27-09				64.88				578.87				470.84				422.58				101.42				506.13				116.35				152.97				143.26				142.26				142.32				142.32								40.11				50.53				29.34				64.88
27-10				80.14				1166.21				670.33				336.12				107.03				578.91				129.77				154.55				170.36				140.81				153.98				153.98								54.81				138.31				43.24				80.14
27-11				74.06				668.58				383.09				338.14				138.64				474.73				147.19				107.43				198.02				144.23				66.05				204.69								59.65				77.07				24.13				74.06
27-12				16.47				142.54				152.43				113.63				28.32				79.43				25.89				209.12				116.4				34.48				132.25				132.25								20.84				75.39				30.19				16.47
27-13				14.95				101.42				110.09				110.38				20.56				71.81				21.0				150.12				120.7				26.78				107.93				107.93								15.05				62.79				24.38				14.95
27-14				49.92				416.32				479.83				195.86				72.98				251.07				72.45				307.57				124.74				97.76				159.28				159.28								55.46				121.43				40.22				49.92
27-15				46.64				769.36				536.5				230.38				64.35				241.45				72.98				208.99				123.19				81.1				184.91				184.91								43.2				149.64				34.72				46.64
27-16				51.57				802.77				671.72				163.88				67.09				246.48				62.81				231.46				143.7				103.04				190.9				290.11								57.77				154.09				30.07				51.57
27-17				47.69				523.09				365.6				186.5				61.02				160.07				78.87				318.75				112.69				69.77				291.57				260.43								45.14				246.08				47.84				47.69
27-18				83.23				327.36				242.54				155.33				95.82				147.38				86.38				240.05				163.81				110.93				318.64				341.58								67.52				303.85				62.09				83.23
27-19				68.59				261.22				261.22				290.64				82.24				160.79				86.91				291.21				150.23				92.04				338.67				338.67								59.9				220.66				65.64				68.59
27-20				22.42				204.98				204.98				117.14				46.06				97.07				62.07				129.32				127.79				38.46				150.2				150.2								37.41				245.48				23.68				22.42
27-21				16.03				104.78				79.0				126.09				26.02				53.96				35.29				156.31				98.84				28.13				173.86				148.09								18.88				195.86				17.25				16.03
27-22				16.6				84.18				80.17				101.4				29.96				62.1				38.1				157.74				112.44				31.7				172.67				172.67								30.56				121.06				35.16				16.6
27-23				15.37				74.11				53.83				55.96				19.05				45.59				21.22				66.57				102.11				19.11				56.44				56.44								14.68				84.68				20.57				15.37
27-24				14.68				40.13				35.09				30.52				13.3				22.63				11.54				38.78				116.94				16.35				41.93				35.54								6.97				58.15				6.78				14.68
28-01				148.82				118.97				117.68				136.75				47.35				71.35				49.02				151.98				124.81				50.7				157.76				157.76								44.46				112.22				70.5				33.43
28-02				169.25				142.03				136.7				156.1				35.57				87.56				55.77				139.33				130.09				32.14				124.3				124.3								57.41				100.36				74.91				20.41
28-03				139.25				81.55				95.26				107.45				28.45				47.49				25.99				89.69				112.71				34.53				84.24				152.27								11.42				69.94				16.42				19.67
28-04				347.48				89.11				121.79				262.36				43.19				77.41				51.42				423.42				124.23				45.88				371.06				371.06								25.9				85.84				22.46				27.63
28-05				609.5				323.93				433.34				550.81				76.89				226.61				112.16				742.34				144.08				73.52				684.5				684.5								50.55				98.46				32.45				48.66
28-06				372.09				470.4				598.91				467.99				30.19				208.99				55.65				498.54				113.62				32.46				366.08				77.23								21.98				64.87				16.57				20.48
28-07				201.22				330.04				344.61				229.69				40.89				185.69				45.5				311.96				131.8				31.52				321.5				321.5								24.89				46.04				22.7				22.97
28-08				154.88				357.34				309.42				179.49				37.72				148.96				38.16				182.3				102.83				37.38				116.77				116.77								15.65				54.5				14.89				29.31
28-09				159.73				569.34				569.34				232.35				43.32				224.47				36.99				104.63				117.25				52.85				98.33				135.13								17.2				44.88				12.39				31.78
28-10				281.23				519.75				519.75				318.27				66.81				288.08				55.76				99.59				137.62				90.22				89.42				159.59								28.8				61.09				18.23				55.22
28-11				195.16				236.92				236.92				184.1				32.2				153.05				36.99				116.39				106.28				46.36				73.36				73.36								21.35				77.84				22.79				21.77
28-12				203.83				448.12				448.12				185.65				55.48				175.1				61.63				145.26				113.4				61.03				137.17				158.09								29.81				107.96				32.05				29.88
28-13				122.85				245.88				245.73				155.0				42.49				98.87				43.58				191.36				118.54				48.22				184.49				151.99								20.66				123.08				20.08				35.59
28-14				119.69				347.06				257.75				109.89				32.07				90.65				30.51				253.86				96.43				37.44				280.55				280.55								22.08				107.67				27.14				22.49
28-15				78.02				230.14				149.63				63.14				26.03				61.96				20.13				261.32				102.71				26.61				314.71				132.25								13.82				96.63				11.86				20.63
28-16				46.38				50.71				35.17				50.39				22.86				30.23				20.75				73.65				106.5				18.96				82.09				82.09								12.9				111.49				14.1				12.71
28-17				24.09				26.93				21.44				25.02				19.27				17.25				24.8				41.21				127.17				17.4				47.95				47.95								17.77				99.81				16.62				12.22
28-18				25.53				17.93				19.43				28.32				22.25				18.7				17.82				33.38				112.31				19.01				43.66				43.66								15.57				143.11				14.89				15.43
28-19				15.58				19.82				18.93				31.49				14.53				16.43				18.63				31.17				104.84				18.07				33.94				33.94								16.06				157.29				15.97				15.58
28-20				16.2				683.74				22.74				42.63				15.63				18.4				24.64				47.3				104.54				15.17				47.65				47.65								16.3				115.19				13.44				16.2
28-21				53.59				44.62				41.07				63.02				13.46				27.17				38.67				86.03				113.04				14.97				91.17				91.17								16.72				280.48				12.27				13.17
28-22				29.36				37.78				25.66				33.65				16.34				18.85				23.69				46.49				105.17				17.28				49.19				49.19								9.84				63.96				8.36				11.92
28-23				21.4				21.36				15.64				24.0				9.31				11.08				13.41				47.37				106.0				12.54				49.7				49.7								6.87				65.46				5.2				8.74
28-24				25.5				27.65				23.66				32.09				7.6				16.69				12.8				55.04				109.5				11.05				55.56				55.56								5.28				42.26				4.95				7.53
29-01				68.08				36.38				36.78				58.28				17.57				22.23				22.15				82.88				128.96				17.7				69.22				205.83								22.31				56.37				30.48				11.51
29-02				112.92				51.43				53.55				95.87				23.72				35.16				34.67				118.23				110.55				19.03				75.83				291.53								22.82				42.22				18.86				11.17
29-03				69.17				42.78				41.65				46.4				20.48				30.84				27.54				206.7				106.06				18.13				157.1				332.56								16.8				70.61				21.63				13.05
29-04				137.47				46.51				40.39				85.25				15.68				25.02				28.67				256.27				107.68				17.96				212.4				218.56								12.52				51.72				12.02				10.48
29-05				244.26				68.77				68.11				155.58				24.31				37.81				28.35				227.54				103.53				22.89				249.44				74.83								16.23				33.4				16.23				17.32
29-06				268.85				121.74				139.23				173.74				28.33				74.14				40.2				352.82				116.27				35.36				503.62				82.88								23.21				40.44				10.23				23.38
29-07				187.02				136.27				180.66				139.72				14.1				53.4				18.7				344.49				108.53				17.65				348.5				57.77								7.54				30.19				8.59				10.0
29-08				148.01				193.28				228.2				104.85				18.48				50.0				20.0				319.21				108.53				22.48				307.78				81.17								11.74				37.18				11.95				15.21
29-09				97.17				119.91				150.0				54.25				10.95				35.52				10.36				89.89				96.05				11.35				71.87				98.95								9.54				30.97				11.67				7.18
29-10				39.16				131.44				95.55				38.14				10.91				24.1				10.15				38.38				100.35				17.68				37.05				70.3								5.51				29.55				7.86				12.04
29-11				13.58				122.01				104.87				54.81				15.1				43.86				11.85				68.02				108.58				20.22				59.64				89.41								14.7				48.87				12.89				13.58
29-12				11.31				46.5				29.38				33.58				13.35				23.56				12.7				66.61				107.32				15.51				72.3				59.74								13.32				36.72				13.62				11.31
29-13				42.66				38.99				29.8				43.52				12.87				18.59				14.89				72.39				112.08				13.32				99.47				80.81								14.0				69.83				16.89				9.46
29-14				26.25				19.02				16.04				20.28				7.89				10.3				13.7				48.49				98.17				6.43				59.79				43.78								15.71				49.52				14.91				4.65
29-15				34.52				23.79				21.82				35.34				12.07				14.8				19.49				46.47				104.43				10.18				46.74				42.21								18.15				63.24				11.96				7.32
29-16				59.13				51.08				50.47				69.03				30.86				30.49				28.27				94.82				165.28				23.37				120.16				127.66								14.38				119.49				14.2				20.17
29-17				62.39				50.99				51.94				61.84				36.03				41.41				33.31				85.64				207.66				28.09				94.96				106.48								25.02				153.96				15.48				23.48
29-18				70.15				66.53				52.2				73.64				28.27				38.24				33.3				145.66				173.12				32.55				136.94				362.22								34.4				191.5				26.13				28.08
29-19				20.79				59.94				50.87				60.21				19.23				28.32				36.27				129.8				158.38				21.52				125.0				199.94								24.47				109.71				25.38				20.79
29-20				24.44				46.52				35.85				48.69				20.33				23.75				25.76				79.56				123.16				25.32				80.09				149.18								16.86				155.6				19.44				24.44
29-21				39.76				34.64				30.94				47.53				21.68				22.1				22.1				68.1				141.29				16.84				71.24				81.51								18.75				71.1				11.95				14.88
29-22				60.89				42.47				46.0				55.55				20.25				28.64				28.64				101.62				121.67				17.68				109.61				131.15								16.24				94.58				13.17				12.63
29-23				56.14				38.85				39.77				57.62				20.85				26.02				24.43				76.68				123.95				17.06				95.55				108.74								17.47				102.72				14.71				12.15
29-24				51.47				54.87				44.8				63.97				20.68				36.4				22.9				75.1				116.65				24.82				82.29				162.92								11.6				88.53				9.74				13.59
30-01				30.99				32.37				27.38				37.21				8.2				15.92				10.91				77.6				117.59				12.83				72.62				107.18								4.93				35.11				6.67				7.26
30-02				39.03				41.75				41.75				41.09				11.77				23.19				19.28				87.51				131.38				15.23				64.92				69.44								9.08				72.16				7.69				8.13
30-03				103.95				55.69				55.69				96.85				29.11				42.49				35.59				239.37				119.85				25.63				147.73				398.03								23.05				30.15				18.99				17.41
30-04				45.11				33.55				30.59				41.75				11.25				21.37				11.64				211.65				114.64				12.88				167.34				212.27								5.24				26.57				6.27				8.08
30-05				30.16				22.23				22.52				14.55				10.44				15.19				12.71				115.67				105.16				9.87				75.7				112.95								6.97				19.82				7.07				5.59
30-06				79.78				45.15				50.07				43.17				16.67				29.34				21.0				334.74				121.25				19.11				336.87				144.11								10.41				32.94				10.45				11.72
30-07				56.45				50.48				52.86				43.1				11.67				25.41				25.83				108.27				96.03				11.82				97.53				85.42								7.34				33.8				10.26				8.67
30-08				52.4				55.83				47.39				37.03				9.91				19.58				13.21				85.86				101.67				10.04				76.34				65.8								8.14				22.73				7.76				7.03
30-09				38.97				97.99				67.37				35.31				7.97				22.78				19.03				36.97				119.43				11.51				34.71				48.0								3.98				17.88				7.53				7.32
30-10				35.38				52.14				52.8				23.21				5.82				17.79				5.72				62.13				112.71				6.47				80.22				47.85								6.86				16.46				12.64				4.35
30-11				20.07				35.49				19.44				15.82				6.68				10.64				4.0				27.56				106.34				7.3				39.59				33.22								11.84				25.07				9.25				5.14
30-12				22.93				20.68				20.97				17.73				7.34				11.63				9.19				31.07				99.87				7.26				36.15				25.41								14.08				25.84				14.86				6.23
30-13				17.43				19.47				15.71				14.72				9.53				11.21				9.59				21.3				112.74				8.74				30.97				24.63								14.0				32.8				17.55				7.01
30-14				21.97				24.24				15.05				22.52				9.64				9.96				13.79				23.52				132.35				8.51				35.73				26.93								15.22				67.57				20.1				6.7
30-15				16.25				9.27				8.69				17.07				11.01				9.39				18.79				23.43				134.31				7.26				29.97				16.63								21.07				33.07				17.97				8.85
30-16				22.35				25.08				18.45				23.65				17.67				18.65				14.26				22.34				140.99				14.33				21.25				17.19								27.31				27.86				16.7				14.4
30-17				22.28				31.17				19.02				20.83				17.98				18.82				21.48				21.79				177.27				21.05				22.18				29.26								18.83				69.11				14.61				15.39
30-18				23.31				16.02				16.02				20.84				18.79				19.1				25.15				19.09				173.95				16.66				24.35				34.22								9.62				93.05				13.01				16.97
30-19				20.85				22.41				22.41				24.98				16.73				16.38				18.79				43.46				126.2				16.21				49.24				85.82								12.43				134.38				16.1				20.85
30-20				19.6				25.92				25.92				27.06				16.53				23.03				39.8				37.08				161.67				21.59				43.51				63.7								11.44				69.93				15.19				19.6
30-21				24.62				20.19				13.75				26.97				10.29				11.78				44.87				41.93				158.99				13.26				47.43				80.12								15.72				82.73				10.95				12.18
30-22				34.02				41.86				36.77				40.58				24.1				30.25				73.56				54.81				154.53				22.13				67.58				55.37								14.79				56.88				11.35				13.85
30-23				34.75				27.68				24.3				39.15				14.99				19.78				16.56				48.58				144.56				15.75				53.53				128.48								10.79				87.27				10.73				15.2
30-24				35.04				25.51				23.76				28.89				9.3				16.65				12.49				83.29				137.92				10.73				82.22				64.94								8.51				45.42				13.7				8.1
31-01				46.19				30.16				25.24				34.19				9.8				18.21				13.89				79.52				128.36				14.2				70.15				90.24								9.69				41.15				7.47				12.18
31-02				17.16				31.83				18.68				21.99				8.06				14.43				13.07				56.83				133.84				10.1				47.13				84.77								8.21				36.11				7.45				8.3
31-03				4.59				20.44				15.64				18.61				5.11				10.87				16.84				38.16				119.17				6.93				35.5				35.86								5.31				24.63				6.13				4.59
31-04				3.04				19.45				21.57				27.97				5.86				10.44				8.47				40.99				114.94				5.59				30.67				245.11								10.21				26.63				8.85				3.04
31-05				52.98				14.08				15.5				36.4				6.57				9.94				8.85				87.13				115.69				7.07				48.43				143.89								6.54				18.72				5.73				4.26
31-06				26.28				16.34				16.32				18.53				9.41				9.87				13.37				69.65				119.52				9.59				36.09				81.0								5.61				24.72				5.29				8.11
31-07				33.97				22.29				25.13				18.42				6.5				11.66				6.88				41.38				129.83				7.13				37.81				49.11								5.96				19.17				5.34				6.18
31-08				12.57				15.28				13.91				11.23				3.8				5.34				10.8				19.98				117.44				4.99				17.98				40.3								3.38				23.33				3.42				3.46
31-09				14.46				10.82				10.82				12.06				4.1				5.8				4.04				11.06				114.66				4.46				12.68				30.06								4.4				12.18				9.43				3.51
31-10				22.65				18.68				18.68				22.97				8.08				10.46				8.34				47.04				109.97				9.35				36.71				55.77								8.35				38.12				8.85				6.9
31-11				49.01				67.42				44.91				47.61				12.96				22.23				12.92				56.66				119.97				11.82				43.93				91.56								14.63				45.11				16.44				8.57
31-12				36.5				54.2				37.3				32.02				8.98				18.68				8.08				58.52				105.3				11.59				46.34				45.78								11.78				29.81				13.03				6.44
31-13				36.38				43.31				33.86				35.3				15.93				23.42				11.32				66.24				116.55				17.4				70.64				46.58								15.49				66.14				17.73				11.29
31-14				41.41				49.08				41.68				35.87				15.26				24.32				15.36				76.33				115.35				15.57				80.16				55.83								22.75				67.52				26.9				9.49
31-15				45.61				80.28				49.48				39.81				17.62				24.86				34.62				93.1				131.81				15.49				105.2				54.31								23.59				59.03				19.87				12.54
31-16				39.84				69.26				35.45				35.45				35.45				20.73				33.11				74.09				140.46				18.8				150.68				82.38								27.89				64.25				10.92				18.16
31-17				72.39				91.6				68.86				68.86				68.86				39.74				25.41				129.56				148.09				26.18				205.11				91.99								19.01				90.25				13.95				23.32
31-18				58.57				55.0				44.04				52.82				36.11				39.42				64.53				83.57				147.12				34.86				102.52				94.81								17.04				123.35				15.26				30.62
31-19				21.37				105.17				69.39				76.95				21.18				40.05				92.61				114.11				137.37				33.43				156.17				100.03								19.07				160.68				20.65				21.37
31-20				20.07				73.26				57.42				68.12				21.12				40.74				322.12				76.41				159.9				28.04				108.91				94.44								18.32				158.29				24.44				20.07
